Cluster,Quote
2,λ z z u u ξ ν
2,3 22 k k 1 k k 1 k k 0 η z η ε μ 3 23
2,λ z z u u ξ 3 24 k k 1 k k 1 k 0 η z η ε 3 25 k k klet z represent the estimate of z after n given observations at time n m m n
2,i i 1 i 1 iz z
2,θ δtl z u λ z z u u k z k k k k 1 k k 12where l is the jacobian matrix of function l and for i 1 2
2,i z k max 0
2,h π h u k k k k 1 kk 1 near optimal kalman gain k π h s k k k 1k k cid 2 cid 3 updated state estimate z z k η η z k k k k 1 k k k 1 updated covariance estimate π
2,θ z t l z t
2,u t k t η t η z t dtd 3 27 π
2,q t z z zdt 1k t
2,ω t p t p t d
2,ω t ωm e ogand the observation is 0 ω t
2,5δtoλ h 0 1 3 31 z z0 m 0
2,01057 overall the error between the estimated frequency ω
2,zh up deepsralugnarotorω1 002 1g zh up ωω 4e 05ω
2,ω 3 32 h oδt cid 2 cid 2 where δt is the sampling time of θ or the time step of the numerical inte hgration ω is the reference angular frequency in rad s and δω is the soughto hfrequency variation in pu rad
2,it is worth recalling that in the qss model 2 15 the phase angles θ of voltage phasors are shifted with respect to ahreference since the reference is the frequency of the coi see the discussion atthe end of section 2 4 4 using the notation of 1 2 and 2 59 one has ϑ
2,zh up ω δ zh up ω δ0 025 dar θ dar θ005555 0 025 0 05 0
2,001 the spikes have an amplitude of about100
2,page9292 3 dynamic state estimationlpf washoutθh o x δω θ θ hsh 1 11 stω 1 stwo ffigure 3 4 scheme of low pass and washout filters to calculate the numericalderivative of a bus voltage phase angle the differential equations of the wf are as follows cid 2 cid 3 d 1 t x t ω
2,θ t θ x t 3 35
2,o h h o θdtd
2,h q t c t c
2,t s t 3 38
2,2 2where v v v and according to the notation of the park transformhh
2,otherwise θ h hω s
2,t dto θ h cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page933 3 estimation of bus frequencies 930 001 0 001 zh up ω δ zh up ω δ zh up ω δ zh up ω δ0 055 55 0 001 0 0010 1 2 3 4 5 0 1 2 3 4 5time s time s a without noise t 0 001 s b with noise t 0 001
2,sf f0 001 0 0010 0 cid 2 cid 2 0 001 0 0010 1 2 3 4 5 0 1 2 3 4 5time s time s c with noise t 0
2,3 h d h q age magnitude v v jv and phase angle θ v jv π
2,hthe ekf pll is de facto a dynamic state estimator and hence the notationδω for its output h3 3 2 1 synchronous reference frame pllfigure 3 7 shows the commonly used srf pll where the pd includes a con stant delay τ
2,and the lf consists of an lpf and a proportional integral pi θregulator the equations that describe the srf pll shown in figure 3 7 are d t x t cid 10 t x t θ
2,θ t x t 3 42
2,fdtdt x t x t 3 43 fi idtδω
2,θ the fidelity of the srf pll can be readily shown assuming t 0 de fdriving 3 44 with respect to time and substituting x and the expression ofdt ilfpd vcokp δω θ x θθ hh
2,d ω 1 o oω θ t
2,θdt k dt k tp p ifrom which it follows that apart from the delay τ
2,θ i and h h h
2,h h 3 0 ω 0
2,1 k k o 10 0 0
2,ω δ0 0555 555 0 001 0 0010 1 2 3 4 5 0 1 2 3 4 5time s time s a srf pll k 0 01 t 200 s b srf pll k 0 1 t
2,lf i lf0 001 0
2,0010 0 cid 2 cid 2 0 001 0 0010 1 2 3 4 5 0 1 2 3 4 5time s time s c srf pll k 1 t 2 s d 2nd order ekf pll σ σ 1 puω ηp
2,lf i lf0 001 0 0010 0 0
2,001 0 0010 1 2 3 4 5 0 1 2 3 4 5time s time s e 2nd order ekf pll σ σ 0 1
2,pu f 3rd order ekf pll σ σ 0 01
2,j k ω nδt k 0 1 2 n 1 3 50 s w swn 0where
2,x t g g in gdtd
2,x t t x t x t
2,4 1 d t x t x t x t rh rh c rhdtd
2,t rh rh rh rh mdtwhere p is the output of windup limiter as follows in min max pˆ t if p pˆ t p in inpmax maxp t pˆ t p if pˆ t p 4 2 in in in in min minp if pˆ t p inwhere 1ref pˆ t p t ω
2,rh y τ pˆ p 4 4 m in in refu ω p gg x τ p x rh min g 1 f
2,x g ref 4 5 p ω ω pˆ g co inr gg
2,x xp c rh pˆ pin in in t 0 0 0 0
2,tg rh rh t t t 0
2,r 0 0 0 4 6 t sm0 0
2,x x τ1 t s 1 κ
2,t s 1in in g c m1 r t rh rh t s
2,1 t s 1 t s 1 g
2,r refwhere is the droop of tg
2,ø 4 11 ocoit 1 r
2,51 1 1 2 o2gω zh up 1g m m
2,o1 08 3g 1 15 1 06 1 1 1 04ω 1 05 1 021 10 10 20 30 40 50 0 10 20 30 40 50time s time s a machine rotor speeds at base case b variations of machine inertias 1 12d 0
2,681m3m 1 005 ω 0
2,67pp 1 0025 0
2,661 0 650 10 20 30 40 50 0 10 20 30 40 50time s time s a rotor speed of machine 1 b mechanical power output of machine 1 1 63 0 85r r 0 02 0 02 1 62 0 84r r 0
2,05 0 05 wm up 2m 1 61 r 0 83 r 0 1 0 1 1 6 0 82 1 59 0 81 1 58 0 8 cid 2 cid 2 1 57 0 790 10 20 30 40 50 0 10 20 30 40 50time s time s c mechanical power output of machine 2 d mechanical power output of machine 3figure 4 5 wscc system response of the rotor speed of machine at bus 1and
2,up 1g r r r1 01 1 2 3 0 05 1 008 0 025 1 006 pδ 0
2,m1ω 1 004 pδ m20 025 1 002 pδ m30 0510 10 20 30 40 50 0 10 20 30 40 50time s time s a rotor speed of machine
2,1 b variations of the mechanical poweroutput of the machines r r r 0 051 2 3 wm up rewoplacinahcem 0 1 0 1 0 075 0 075 0 05 0 05 0 025 0 025p pδ δ cid 2 0 m1 0
2,k 10 0ok 1 0o zh up 1 g 1 004 1 0021ω 0
2,2 aad d t v t
2,f f f ef fdt dt d
2,d a a av t v t
2,dt 4 16 1 a a dt1
2,d a a av t v t
2,dt 4 17 2 a a dt1
2,vp d f 1 2 a in 1 a 2 a a g v v z 4 20 2 a a 2dt v f 1 z zˆ 1 1 v k sat v 1 z zˆa ef ef 2 2 t 0 0 0 0 0
2,z z t 0 0 0 0 0 0 0 0 1 2 a t 0 0
2,r 0 0 0 0 0 4 21 b 0 0 0
2,f f0 0 0 0
2,0efthe dynamics of the ieee type dc1 exciter overlap the time scale of theinertial response of the machine in some cases however faster dynamics canbe neglected the minimal avr model that retains its basic dynamic behavioris obtained by setting t t t t k a 0
2,k ω v t w 1 w 1gdtd d t v t t v t v t 2 2 w 1 2dt
2,d t v t t v t v t v t 4 3 1 2 2 3dt dtd t v t v t
2,vˆ t 4 23 s s swhere the expression of the limiter is as follows min min v
2,if vˆ t v s s spmax max vˆ t v if vˆ t v 4 24 s s s s s
2,2 26pm page120120 4 frequency controlusing the notation of 2 15 and dropping the dependency on time the set 4 22 4 24 becomes x v v v 1 2 3 y vˆ v 4 26 s su ω g cid 31
2,k ω vw 1g v vˆ3 s
2,f v g 4 27 2p vˆ vs s s v v2 3 cid 31 t 0 0w 0 0
2,t3 t t t 0
2,r 4 28 w 20 0 0 0
2,005 1 004 zh up 2g no avr1 003avr
2,k 0 5 of f 1 032 1 0004k
2,k o f f1 0281k
2,f f o cid 2 0 5 10 15 20 25 30 0 5 10 15 20 25 30time s time s c voltage magnitude at bus 14 for d rotor speed of machine at bus 2 fork kdifferent differentf f1 04
2,k k 1 0012 oa
2,f a fk k 2 o a f a f1 036 1 0008k
2,f a f 1 032 1 0004k k 1 028 a f a f o1k k 2
2,no pss 1 02
2,no pss 1 042pss
2,pss 1 0150 5 10 15 20 25 30 0 5 10 15 20 25 30time s time s a voltage magnitude at bus
2,2 b voltage magnitude at bus 14 1 0004no pss1 pss zh up 2g 0 9996 0
2,x f fc u yω h s der h s derfcder 1 stf fc ω hcurrent
2,controllpfk1p refiyd1 derv h1 stf v k converter1i svoltage control h s vscv
2,f hk k 2 3p p
2,the resultingf fcsignal is the input of the cig device or the input of the pi control of the ess note that if one decides to disable the rocof channel it will suffice to setr cid 8 k 0
2,this is the model used inderthe simulations of this book solar photovoltaic generationthe solar photovoltaic generation spvg model suitable for voltage and tran sient stability analysis is relatively standard see e
2,the block h s represents a two input two output modelvscof the vsc used to interface the der with the grid the scheme of the vscand its inner current control in the dq reference frame is shown in figure 4 17 refwhere
2,respectively ofvsc vscinner current control loopconverterv
2,vd dh h refi m v 1
2,id t d dd pi s1 r sl vsc vsclω l iq
2,2 v 2dcv ωdcoω l ido lvscvsc refi m 1
2,iq qqpi s2 v
2,k g k l o l tcl tcl tcl tcl 2vh owhere k is the ceiling conductance output ratio k 1 for coolingl l tcl tclsystems and k 1 for heating systems l tclmaxk gp tcl tcl ωref θrefgkmaxf
2,g tcltcl tcltcl 1
2,st f tcl x1ω
2,tclh0θ sttcl
2,x t a t x t b ξ t 4 31 h h h
2,9with control1 010
2,ω zh up ω1 0080 851 0060 8251 0043ioc 0 81 0020 77510 750 9980 20 40 60 80 100 120 140 0 20 40 60 80 100 120 140time s time s a input signal of the wecs control b active power supplied by the wecs1 0141 014no control
2,no control1 0121 012with control with control1 011 011 0081 0081 0061 0061 0041
2,page1415 2 derivation 141 1 015 1 015ω ω 1 1b
2,g zh up ycneuqerf ω
2,y t e t g gg
2,bb b where v
2,y t e t g gg
2,y t y t v t bg
2,3 d d 0 b t v t
2,jθ t j θ t v t
2,0 b t v t v t v t
2,d b t e t e t e t exp
2,d b t v t b t
2,dt dtwhered u t v t v t b dt b b 5 9 d u t e t e
2,jb t θ t bb bb bbb dt
2,dt b 5 11 d d b t
2,b t δ t 5 12 bb bg gdt b
2,k 5 17 x xik
2,and k h kcoirespectively then the frequency of the center of inertia is given by m mh kω t ω t ω t 5 19 h kcoim m m mh k h khence the position i for which ω ω is given by icoim x m xk
2,hk h hkx x 5 20 hi
2,3bprovided by 5 18 shows oscillations in phase with the rotor speed ω as 1gexpected since the load bus is electrically closer to generator 1
2,fdf1 003 zh up ω zh up ω1 0021 0021 00113 b 1 001 3 b0 99910 9980 999 0 9970 2 4 6 8 10 0 2 4 6 8 10time s time s a load representing an aluminum plant b squirrel cage induction motor with a γ 1 8
2,21 702 0 0 0 0 0 17 065 4 17 361 0 0
2,650 0 233 0 216 0 321 0 248 0 512 0
2,425 0 2963 0
2,ω 2g59 98ωfdf60
2,91 750 85 74 algebraic variables 96 768 117 945 21 88 117 945 21 88 size of dae system 146 164 167 341 31 07 209 695 105 82 nnz of jacobian 0 00256 0 00222 13 28 0 00153 40 23 matrixdaes initialization s 0 35087 0
2,eii t y y y y e e t g gg gb gg gb g e ee ee ei
2,y y y v e t b bg bb bg bb b 5 21
2,i ie ie ii ii
2,gg gb gg gb g cid 2
2,i ie ie ii ii cid 2
2,b bg bb bg bb band following the same assumptions and derivations discussed in section 5 2and deriving with respect to time the fdf for the set of buses of the internalsystem becomes 0
2,bii δωi t bie δωe t bii δωi t bb b bg g
2,bg g 5 22 bii
2,ie ee eibii im
2,ie ee eibii im
2,y y y y bg bg bb bb bgh hgg
2,nninternal external internalregion region regiongm
2,y y v e t r rr rb r 5 24 e e ei
2,1 5 27 h o hh h
2,g 5 28 rbi bih hhgfinally the frequency variation at bus h is given by 0 bi be δω t be
2,δωe t bi δωi t hhh hh h hg g
2,g g 5 29 bi be
2,hg gwhere b be bi in explicit form 5 29 becomes h h hg
2,t hgwhere 1de
2,bi be be h hh
2,0and 0 285 0 233 0 566 0 285 0 233 0
2,566 0 589 0 247 0 277 0 589 0 247 0 277 die dii
2,di 5 33 0 359 0 425 0 328 0 359 0 425 0 3280 363 0 296 0 448 0 363 0 296 0 448rei equivalent at bus 9assuming that the external and internal regions consist of the sets of busesb b 1 2 4 5 6 7 8 and 3 9 respectively then one has e i 3 350 0 719 2 967 be 0
2,646 3 646bi 5 35 r 3 646 3 646and hence bi 3 646 bi 3 646 99 9gfinally the fdf matrices at bus 9 are de 0 352 0 286 di 0 432 d 0 352 0 286 0 432 5 36 9 9 9as expected the matrices di and d are slices of the matrix
2,ω are the remaining unknown bus frequencies using sameunotation as for 5 1 and neglecting the time dependence of the admittancematrix one has i t
2,g gg gm gu
2,y y y v t 5 37 m
2,3g0 340 0 217 0 381
2,2 26pm page162162 5 frequency divider formula60 160 05
2,zh ycneuqerf zh ycneuqerf6060ω fdf59 95
2,ø andg ω ω ω ω with these measurements and the knowledge of the 4 7 9m b b b3matrix
2,b it is possible to estimate the frequencies at the buses 5 6 and 8 bb
2,it can be easily observed that all hypotheses that are assumed in theo rem 2 1 in 45 and that apply to y and f also apply to y and d
2,b d according to their original positions before the sorting
2,i e d therefore hkhk rif κ 0
2,the sparsity of d and thus of d increases and its accuracy1decreases limit cases are 0 if κ 0
2,hk d otherwise hk where max d is the maximum value of the elements in d and κ 0 1
2,i e ς ς are more uniformly distributed than those using a2 hhrwhile the minimum ς ς obtained using a1 is 0 604 at bus 1 highlighted inhhrlight gray in table 5 4 one can find 9 buses with equal or lower ς ς in tablehh cid 2 r cid 2
2,6 1rρ 34 62 fdbus generator rς ς ςh
2,h 1 2 3 4 5 6 7 8 9 10 h1 0 0 0 0 0 0 0 0 0 0 67 1 109 0 6042 0
2,3 0 0 0 0 0 0 0 093 0 0
2,358 1 152 0 6523 0 236 0 0
2,09 0 35 1 171 0
2,182 0 098 0
2,118 0 0 0 0 0 0 0 378 1 171 0 6625 0 159 0 117 0 126 0 0 0 0 0 0 0
2,41 1 165 0 6976 0 157 0 122 0
2,129 0 0 0 0 0 0 0
2,407 1 164 0 77 0 152 0 0
2,122 0 0 0 0 0 0 0
2,436 1 162 0
2,6128 0 15 0 0
2,118 0 0 0 0 0 0 0
2,451 1 16 0 629 0 0 0 0 0 0 0 0 0 0 693 1 115 0
2,158 0 106 0 162 0 0 0 0 0 0 0 373 1 167 0 68511 0
2,158 0 111 0
2,151 0 0 0 0 0 0 0 385 1 167 0 68912 0 161 0 108 0 152 0 0 0 0 0 0 0
2,38 1 175 0 68213 0
2,162 0 103 0 152 0 0 0 0 0 0 0
2,371 1 17 0 67414 0 172 0 095 0 129 0 0 0 0 0 0 0 362 1 175 0
2,64515 0 174 0 0 0 111 0 0
2,118 0 0 0 0
2,313 1 181 0 60616 0
2,174 0 0 0 123 0 0
2,109 0 308 1 186 0 612 cid 2 cid 2 18 0 212 0 0 0 0 0 101 0 0 0 102 0 325 1 182 0 62619 0 152 0 0 0 205 0 0 113 0 0 0 0 255 1 17 0 6220 0 139 0 0 0 187 0 109 0 0 0 0 0 233 1 101 0 60721 0
2,149 0 0 0 0 0 205 0 153 0 0 0 249 1 167 0 64923 0 148 0 0 0 0 0
2,184 0 177 0 0 0 248 1 166 0 6524 0 171 0 0 0 12 0 0
2,138 0 0 0 0
2,286 1 18 0
2,60525 0 263 0 0 0 0 0 0 0
2,326 1 166 0
2,219 0 0 0 0 0 0 0
2,102 0 194 0 302 1 208 0 67627 0 209 0 0 0 0 0 097 0 0 0 155 0 306 1 201 0 63928 0
2,196 0 0 0 0 0 0 0 0
2,309 0 27 1 216 0 63729 0 187 0 0 0 0 0 0 0 0
2,344 0 258 1 209 0
2,481 0 0 0 0 0 0 0 0 0 256 1 091 0
2,097 0 0 0 0 218 1 086 0
2,6534 0 132 0 0 0 177 0 149 0 0 0 0 0
2,22 1 087 0 62335 0
2,133 0 0 0 0 0 272 0 136 0 0 0
2,222 1 126 0 67736 0
2,128 0 0 0 0 0 159 0 29 0 0 0 214 1 143 0 69237 0
2,226 0 0 0 0 0 0 0 241 0 0
2,1 2 3 4 5 6 7 8 9 10 h1 0 155 0 0 0 0 0 0 0 0 0 67 1 109 0 7432 0 3 0 0 0 0 0 0 0 0 0 358 1 152 0 5713 0 236 0 0 0 0 0 0 0 0 0 35 1 171 0 5014 0 182 0 0
2,118 0 0 0 0 0 0 0 378 1 171 0
2,5795 0 159 0 117 0 126 0 0 0 0 0 0 0 41 1 165 0 6976 0
2,157 0 122 0
2,129 0 0 0 0 0 0 0
2,407 1 164 0 77 0 152 0 115 0 122 0 0 0 0 0 0 0 436 1 162 0 7118 0 15 0 111 0
2,118 0 0 0 0 0 0 0
2,451 1 16 0
2,7169 0 0 0 0 0 0 0 0 0 0
2,693 1 115 0 62210 0 158 0 106 0 162 0 0 0 0 0 0 0 373 1 167 0 68511 0 158 0 111 0
2,151 0 0 0 0 0 0 0 385 1 167 0 68912 0 161 0 108 0 152 0 0 0 0 0 0 0
2,38 1 175 0 68213 0
2,152 0 0 0 0 0 0 0 371 1 17 0 58514 0
2,129 0 0 0 0 0 0 0 362 1 175 0 56415 0 174 0 0 0 111 0 0
2,118 0 0 0 0
2,313 1 181 0 60616 0
2,174 0 0 0 123 0 0
2,291 1 181 0 699 cid 2 17 0 197 0 0 0 105 0 0 111 0 0 0 109 0 308 1 186 0 701 cid 2 18 0 212 0 0 0 0 0 0 0 0 0 325 1 182 0 45419 0 152 0 0 0 205 0 0 113 0 0 0 0 255 1 17 0 6220 0 139 0 0 0 187 0 109 0 0 0 0 0 233 1 101 0 60721 0
2,105 0 0 205 0 153 0 0
2,249 1 167 0 73923 0
2,184 0 177 0 0 0 248 1 166 0 7424 0 171 0 0 0 12 0 0
2,138 0 117 0 0 0
2,286 1 18 0
2,70525 0 263 0 0 0 0 0 0 0
2,14 0 114 0 326 1 166 0 72326 0
2,219 0 0 0 0 0 0 0 0
2,194 0 302 1 208 0 59227 0 209 0 0 0 0 0 0 0 0
2,155 0 306 1 201 0 55828 0 196 0 0 0 0 0 0 0 0
2,309 0 27 1 216 0 63729 0 187 0 0 0 0 0 0 0 0
2,344 0 258 1 209 0
2,481 0 0 0 0 0 0 0 0 0 256 1 091 0
2,128 0 224 0
2,261 0 0 0 0 0 0 218 1 086 0 56134 0 132 0 0 0 177 0 149 0 0 0 0 0 22 1 087 0
2,62335 0 133 0 0 0 0 0
2,272 0 136 0 0 0 222 1 126 0 67736 0 128 0 0 0 0 0 159 0 29 0 0 0 214 1 143 0 69237 0
2,226 0 0 0 0 0 0 0 241 0 0
2,455 0 034 993 526 0 057505 422 0 049 1 283 442 0 0411 220 342 0
2,033 1 221 288 0 038993 316 0 070 1 220 181 0 0491 353 218 0
2,29 0 052 1 012 82 0 0381
2,ρr 1 0 100 11 0015fdκ ρr 0 9 64 1 1fd 1 001
2,κ ρr 0 8 46 9 1fdκ ρr 0 6 26 8 zh up zh up 1 fd1 00051h ωbω cid 5 0 9995 0
2,999 0 99850 1 2 3 4 5 6time s a trajectories0 0015ωcoiκ 0 91 cid 2 0 0012 cid 2 κ 0 81κ 0 610 00090 00060 000300 1 2 3 4 5 6time s b errorsfigure 5 15 aiits frequency estimated at a nonsynchronous wind gener ation bus facing a three phase fault using a1 of inertia ω
2,ρr 0 02 62 6 2fd 1 001 κ ρr 0 035 45 6 2fdκ ρr 0 06
2,b rto ensure a minimum ς ς 0 75 using
2,i e κ 0 75
2,it is requiredh
2,005 0 0075 0 01κ κ1 2κ κ a approach a1 0 8 1 b approach a2 0 0
2,775 0 8 0 5 0 625 0
2,75 0 875 1ςr
2,2 p t p t p t 6 14 h ramp
2,ω t p t p t 6 15 mg g gwhere
2,is the inertia constant and p is the mechanical power provided bymgthe turbine the mechanical power can be decomposed into three terms p t p t
2,g pfc g gin the very first instants after a contingency the dominant effect is due tothe inertial response but in general the two terms are deeply intertwined andtheir effect cannot be separated however
2,p t p t p t p t 6 21
2,ess pfc ess
2,v i cosφ since varying the current injection of the load
2,θ t dv t b v t v
2,b dv t v θ t b v t
2,k h hk h k h θ
2,t dv t v t dθ
2,page186186 6 frequency makers and frequency takersthe rationale behind 6 25 can be deduced for a purely resistive load connected to a bus with nonconstant voltage v v θ through a losslessk k kline with admittance b hk cid 2 cid 3 2 g v t b v t v t sin
2,hk k h kd2where
2,g p v the results of the examples discussed in chapter 5 o od
2,h o indicate that for a constant admittance load the phase angle difference θ θh kis constant because δω δω this result implies that any variation of vh k khas to be compensated by a variation of v which confirms the conditionshgiven in 6 25 constant current in this case
2,o hk k h kdwhere
2,11 60 17 575 0 5 975 0 06 0 0 0 10 51 0 16 98 0 0 5 5887 0
2,the spike 8bat beginning of the simulation of the load bus in figure 6 4 a is due to thenumerical integration of the srf pll and thus it does not represent anyphysical behavior of the system 0 060bus
2,3 0 04 0 01bus 8 s wm up wm up δ cid 2 p 0 02 0 02 0 03
2,bus 30 bus 80 04h b h b cid 2 p 0 050 02 0 06 0
2,01only pfc s wm up wm up δ cid 2 p 0 02
2,no pfc0 02 pfc and agc 0
2,03only pfc0 0
2,04no pfc 3b cid 2 p 0 05
2,3b 0 02 0 06 0
2,01 wm up rewopevitca 0 02 pδ pfc and agc 3gp cid 2 δ pfc and agc0 03 3bpδ no pfc 3 g0 04p cid 2 δ
2,no pfc 3b 0
2,p t p 0 6 31 g 3 g 3 g
2,3the actual variations of the active power injected by the synchronous ma chine are smooth even in the first instants after the contingency and following cid 4 later a similar behavior than that estimated by the inertial power δp
2,02 s wm up ω wm up δ wm up rewopevitca 0 02 cid 2 p 0 0
2,ess cid 2 p8 zh up 0 06
2,bioc tcl 0 1
2,tcl 0 08 static load 0 12 static load 0 1 0 140 5 10 15 20 25 30 0 5 10 15 20 25 30time s time s a rocop index b estimated power injection 1 008 0 0 02 1 006 0
